hookwithtail.rle|rle|Hook with tail|5|4|2o3b$bo3b$bob2o$2bobo!
hookwithtail_synth.rle|rle|Hook with tail_synth|68|76|39bo28b$40bo27b$38b3o27b4$63b2o3b$64bo3b$46bo17bob2o$44b2o19bobo$45b2o21b3$45b3o20b$45bo22b$39b2o5bo21b$38bobo27b$40bo27b19$23b2o18b2o18b2o3b$24bo19bo8bo10bo3b$3b2o19bobo17bobo5bo11bob2o$4b2o19b2o18b2o5b3o10bobo$3bo3b2o59b$7bobo39b3o16b$7bo41bo18b$50bo17b$43bo24b$43b2o23b$42bobo23b12$40bobo25b$40b2o26b$41bo26b$49bo18b$49bobo16b$49b2o17b2$4bo34b3o26b$5bo19bo15bo3bo17b2o3b$3b3o18bobo13bo3bobo4bobo10bo3b$24bobo17bobo4b2o11bob2o$3o22bo19bo6bo12bobo$2bo65b$bo51b3o12b$53bo14b$48b2o4bo13b$49b2o17b$48bo!
house.rle|rle|House|5|3|b3ob$o3bo$2ob2o!
hustler.rle|rle|Hustler|11|12|5b2o4b$5b2o4b2$3b4o4b$obo4bo3b$2obo3bo3b$3bo3bob2o$3bo4bobo$4b4o3b2$4b2o5b$4b2o!
hustlerii.rle|rle|Hustler II|16|13|4bo11b$4b3o9b$7bo8b$6bo2b2o5b$ob2obob2o2bo4b$2obobo5bo4b$5bo4bo5b$4bo5bobob2o$4bo2b2obob2obo$5b2o2bo6b$8bo7b$9b3o4b$11bo!
hwss.rle|rle|Heavyweight spaceship|7|5|3b2o2b$bo4bo$o6b$o5bo$6o!
hwssblinkerfuse.rle|rle|HWSS blinker fuse|28|9|b6o21b$o5bo21b$6bo21b$o4bo22b$2b2o24b2$3bo3bo3bo3bo3bo3bo3bo$3bo3bo3bo3bo3bo3bo3bo$3bo3bo3bo3bo3bo3bo3bo!
inlineinverter.rle|rle|Inline inverter|36|20|9bo26b$7bobo26b$8b2o26b5$16bo19b$17bo18b$15b3o18b2$23bobo10b$21bo3bo10b$13bo7bo14b$12b4o4bo4bo8b2o$11b2obobo4bo12b2o$2o8b3obo2bo3bo3bo10b$2o9b2obobo6bobo10b$12b4o20b$13bo!
integralsign.rle|rle|Integral sign|5|5|3b2o$2bobo$2bo2b$obo2b$2o!
integralwithhook.rle|rle|Integral with hook|6|5|2o4b$obo3b$2bo3b$2bob2o$3bobo!
integralwithtub.rle|rle|Integral with tub|6|6|2o4b$obo3b$2bo3b$2bobob$3bobo$4bo!
interchange.rle|rle|Interchange|14|7|2b3o4b3o2b2$o12bo$o12bo$o12bo2$2b3o4b3o!
interchange_synth.rle|rle|Interchange_synth|76|106|24b3o4b3o30b3o4b3o2b2$6b2o2b2o10bo12bo26bo12bo$5bobo2bobo9bo12bo26bo12bo$7bo2bo11bo12bo26bo12bo$49bo26b$24b3o4b3o10bo3b3o13b3o4b3o2b$45bob2obo25b$43b3ob3o26b$47b3o26b$47b3o26b$48b2o26b19$64b3o4b3o2b$8bo67b$6bobo19b2o18b2o12bo12bo$7b2o19b2o18b2o12bo12bo$4b2o56bo12bo$3bobo70b$5bo58b3o4b3o2b2$46bo29b$46b2o28b$45bobo28b2$49bo26b$48b2o26b$48bobo25b14$43bo32b$44bo31b$8bo3bo29b3o19b3o4b3o2b$9b2obobo61b$8b2o2b2o16bo9b2o8bo11bo12bo$29bobo7bobo7bobo10bo12bo$14b3o13bo10bo8bo11bo12bo$14bo61b$15bo48b3o4b3o2b24$64b3o4b3o2b2$62bo12bo$obo25b2o18b2o12bo12bo$b2o25bobo17bobo11bo12bo$bo8bo20bobo10b2o5bobo22b$9b2o21b2o11b2o5b2o10b3o4b3o2b$5b2o2bobo32bo31b$6b2o68b$5bo9b3o58b$15bo60b$16bo59b2$8b3o65b$10bo65b$9bo!
iwona.rle|rle|Iwona|20|21|14b3o3b6$2bo17b$3b2o15b$3bo14bob$18bob$18bob$19bo$18b2o$7b2o11b$8bo11b5$2o18b$bo!
jack.rle|rle|Jack|13|9|3bo5bo3b$3b2o3b2o3b$o2b2o3b2o2bo$3o2bobo2b3o$5bobo5b$3o2bobo2b3o$o2b2o3b2o2bo$3b2o3b2o3b$3bo5bo!
jam.rle|rle|Jam|6|7|3b2ob$2bo2bo$o2bobo$o3bob$o5b$3bo2b$b2o!
jamon34p13.1.rle|rle|Jam on 34P13.1|21|16|9b3o4b2o3b$18bo2b$9bo5bo5b$8b2o5bo3bob$10bo4bo2bobo$7bo9bo2bo$7bo3bo6b2ob$5b2o14b$3bo5b3o2b2o5b$ob2o4bo5b2o5b$o3bo3bo12b$o5bobo12b3$8b2o11b$8b2o!
jamon44p7.2.rle|rle|Jam on 44P7.2|17|16|3b2o7bo4b$3b2o6bobo3b$3bo7bobo3b$bob3o4b2obob2o$obobo2bo5b2obo$o2bo5bob2o4b$b2o9bo4b$9b3o5b$6bobo8b$4bo3bob2o5b$2b3obobob2o5b$bo4b2o9b$2b4o11b$5bo11b$4bo12b$4b2o!
jolson.rle|rle|Jolson|13|19|b2o6b2o2b$o2bo4bo2bob$o2bo4bo2bob$o2bo4bo2bob$b2o6b2o2b3$7bo5b$5bo2bob2ob$6b2o2b2ob3$6b4o3b$5b6o2b$4b8ob$3b2o6b2o$4b8ob$5b6o2b$6b4o!
jolsonperiod9.rle|rle|Jolson (period 9)|22|24|2o16b2o2b$bo16bo3b$bob2o10b2obo3b$2bo3bo6bo3bo4b$7bo4bo9b$3bo3bo4bo3bo5b$7bo4bo9b$2bo3bo6bo3bo4b$bob2o10b2obo3b$bo16bo3b$2o9bo6b2o2b$9bo2bob2o6b$10b2o2b2o6b$2b2o16b2o$3bo16bob$3bobo4b4o4bobob$4b2o3b6o3b2o2b$8b8o6b$7b2o6b2o5b$8b8o6b$4b2o3b6o3b2o2b$3bobo4b4o4bobob$3bo16bob$2b2o16b2o!
justyna.rle|rle|Justyna|22|17|17bo4b$16bo2bo2b$17b3o2b$17bo2bob2$2o16bo3b$bo16bo3b$18bo3b8$19b3o$11b3o!
karelsp15.rle|rle|Karel's p15|10|11|2bo4bo2b$2b6o2b$2bo4bo2b4$2b6o2b$bo6bob$o8bo$bo6bob$2b6o!
karelsp15_synth.rle|rle|Karel's p15_synth|64|33|6bo28bobo7bo18b$7b2o26b2o8bobo16b$6b2o28bo8b2o17b$29bobo32b$4bo24b2o33b$5bo24bo33b$3b3o58b2$32bo31b$30b2o32b$24bobo4b2o31b$24b2o38b$25bo38b$15bobo46b$16b2o46b$16bo39bo4bo2b$56b6o2b$56bo4bo2b$30b2o32b$15bo14bobo31b$16b2o12bo8b2o23b$15b2o22bobo14b6o2b$39bo15bo6bob$54bo8bo$35b2o5b3o10bo6bob$25b3o7bobo4bo13b6o2b$27bo7bo7bo20b$26bo37b$3o13bo47b$2bo13b2o46b$bo8bo4bobo19bo26b$10b2o24b2o26b$9bobo24bobo!
killercandlefrobras.rle|rle|Killer candlefrobras|21|14|4bo11bo4b$2obob2obo3bob2obob2o$2obo3bobobobo3bob2o$3bo4bo3bo4bo3b$3b2o11b2o3b3$9b3o9b$9bo2bo8b$9bo11b$9bo3bo7b$9bo3bo7b$9bo11b$10bobo!
killertoads.rle|rle|Killer toads|4|7|b3o$3ob4$3ob$b3o!
koksgalaxy.rle|rle|Kok's galaxy|9|9|2bo2bobob$2obob3ob$bo6bo$2o5bob2$bo5b2o$o6bob$b3obob2o$bobo2bo!
lake2.rle|rle|Lake 2|10|10|4b2o4b$3bo2bo3b$3bo2bo3b$b2o4b2ob$o8bo$o8bo$b2o4b2ob$3bo2bo3b$3bo2bo3b$4b2o!
lake2_synth.rle|rle|Lake 2_synth|71|18|44bo26b$42bobo26b$43b2o26b$46bo24b$46bobo16b2o4b$2bo43b2o5bo10bo2bo3b$obo38bo10bo11bo2bo3b$b2o39bo9b3o7b2o4b2ob$4b2o19b2o13b3o2b2o14bo8bo$3bobo19b2o18b2o2b3o9bo8bo$5bo31b3o9bo12b2o4b2ob$39bo10bo13bo2bo3b$38bo5b2o18bo2bo3b$43bobo19b2o4b$45bo25b$47b2o22b$47bobo21b$47bo!
laputa.rle|rle|Laputa|12|7|3b2ob2o4b$3b2obo3b2o$8bo2bo$b6ob3ob$o2bobo6b$2o3bob2o3b$4b2ob2o!
lidka.rle|rle|Lidka|9|15|bo7b$obo6b$bo7b8$8bo$6bobo$5b2obo2$4b3o!
lightbulb.rle|rle|Light bulb|7|9|b2obo2b$bob2o2b2$2b3o2b$bo3bob$bo3bob$2bobo2b$obobobo$2o3b2o!
lightbulb_synth.rle|rle|Light bulb_synth|71|30|17bobo35bobo7bo5b$17b2o36b2o8bobo3b$18bo37bo8b2o4b$6bo37bo24bob$4bobo35bobo23bo2b$5b2o36b2o16bobo4b3o$61b2o8b$62bo8b$18bobo35bobo12b$18b2o36b2o13b$19bo37bo13b2$6bobo35bobo24b$6b2o9bo26b2o9bo15b$7bo9bobo25bo9bobo13b$o16b2o19bo16b2o14b$b2o36b2o30b$2o36b2o31b$65b3o3b$65bo5b$13bo37bo14bo4b$6bo6b2o29bo6b2o18b$6b2o4bobo29b2o4bobo18b$5bobo35bobo25b$67b3ob$67bo3b$15bobo35bobo12bo2b$6bo3b3o2b2o27bo3b3o2b2o16b$6b2o4bo3bo27b2o4bo3bo16b$5bobo3bo31bobo3bo!
lightspeedoscillator1.rle|rle|Light speed oscillator 1|69|19|22b2o19bo2bo22b$22bobo18b4o22b$24bo3bo2bo2bo2bo2bo6b2o15b2o3b$23b2ob21o2bob2obo2bo2bo3bo4b$18b2o2bo2bo22bo3bob4o2b3obo4b$14b2obobo2b2o2b3o2b3o2b3o2b3o2b2ob2o7b2o3bob2o2b$b2o2b2o3b2o3bobo6b2o4b2o3b2o3b2o5bobob5o2bo2bo3bo2bo$bo3bobo2bo3bo3bo3b2o2b2o3b3o2b3o2b3ob2o3bo3bo4bob2o2bob2o$2b3o2bo3bo2b5o2bo4bo19bo5b4o2bo5b2o3b$4bobob4o5b2o3bobob2o3b3o2b3o2b3ob2o3bo3bo4bob2o2bob2o$6bobo3b5o2bo2bo7b2o3b2o3b2o5bobob5o2bo2bo3bo2bo$6bo2bobo6bobob7o2b3o2b3o2b3o2b2ob2o7b2o3bob2o2b$3bo2bo2bo2bobo2b4obo25bo3bob4o2b3obo4b$3b2obob2o4bo7bob23o2bob2obo2bo2bo3bo4b$3bobo3bobo4b6obo4bo2bo2bo2bo2bo6b2o15b2o3b$bobobob2o2b5o5bobobo17b4o22b$obo3bo2b2o4bob2o2bo2b2o17bo2bo22b$bo5bobo2bo3b2obobo47b$8bo2b2o7bo!
lightspeedoscillator2.rle|rle|Light speed oscillator 2|85|25|58b2o2b2o21b$58bobo2b3o19b$52bob2o4b2o4bo8b2o8b$25b2o2b2ob2o15bo2b2obo3bo2b2o2bo7bo2bo7b$24bo2bo2bobo16b3o4b2o2bo3bob2o5bo2b2o7b$23bob2o3bo3bo2bo2bo2bo2bo6b2obob2ob2obobo5bob2o2b2o5b$24bo2b3ob22obo4bobob2o2bo4bo3bo3bo4b$22bobobo2bobo23bo3bo2b2obo3b2obo3b3o2bo3b$22b2o2bobo4b2o2b3o2b3o2b3o2b3o3b2o2bo6b2o5b2obobo2bo$26bobo2bob3o3b2o3b2o3b2o7b2o2b2o13b3o2b3o$4bo17b4o4bo3bo2b3o2b3o2b3o3bo3bo5bo13bo2b2o3b$3bobo16bo3b5o22bo3b2o18b3o2bo2b$2bobo20bo2bo2bob19obo2bo2bo20bobo2b$2bo2b3o18b2o3bo22b5o3bo16bobo3b$3b2o2bo13bo5bo3bo3b3o2b3o2b3o2bo3bo4b4o17bo4b$3o2b3o13b2o2b2o7b2o3b2o3b2o3b3obo2bobo26b$o2bobob2o5b2o6bo2b2o3b3o2b3o2b3o2b3o2b2o4bobo2b2o22b$3bo2b3o3bob2o3bob2o2bo3bo23bobo2bobobo22b$4bo3bo3bo4bo2b2obobo4bob22ob3o2bo24b$5b2o2b2obo5bobob2ob2obob2o6bo2bo2bo2bo2bo3bo3b2obo23b$7b2o2bo5b2obo3bo2b2o4b3o16bobo2bo2bo24b$7bo2bo7bo2b2o2bo3bob2o2bo15b2ob2o2b2o25b$8b2o8bo4b2o4b2obo52b$19b3o2bobo58b$21b2o2b2o!
lightspeedoscillator3.rle|rle|Light speed oscillator 3|73|73|61bo11b$59b3o11b$56bobo3b2o9b$54b3ob4o2bob2o5b$53bo7bob2obo6b$52bob5obo2bo2bo2bo3b$14b2o36b2o3bob2o2bobob3o3b$14b2o34b2o3bo8bobo6b$49bobob2obo8bo2b2o3b$14b4o3b2o26bo2bobobo5bo3b3obo2b$14bo3bo2bo28bobo2b2o4bobo6bo2b$17bobobo29bo2b2o6bo5b2ob2o$17b3obobo22b2o6b3o9b2obobob$19bob2obo21bobo5b2o10bo2bobob$6b2ob2o7bo5bo23bo2b2o14bob2o2b$6b2obo7b2ob5ob2o17bo2b5o13b2o5b$9bo16b2o17b3o4bo7bob3o2bob2o2b$9bob2o2bo4bob3o5bo2bo2bo2bo2bo5bo2bo7b4o2bobobo3b$10bobob2o3bo5b23obo9b3ob2o2bobo3b$11b3o4bo6bo25bo12bobobo4b$15bobo4bo3bo2b3o2b3o2b3o2b5o2b2o3b3o3b2o2b2o5b$9b5obo6bo3b2o3b2o3b2o3b2o4bo4b2obob2o2bo2b2o7b$9bo3bobobo2b2o2b3o2b3o2b3o2b3o2b5o8bo4bo2bo7b$12bo2bobo6bo29bo2bo5b2o8b$13b3obo4b2ob23o2bobo2bob3o13b$18b2o2bobo2bo2bo2bo2bo2bo2bo2bo2bob3obobo3bo12b$15b2obob3obo23bobobobobo2b2o12b$15b2obo2bo2b2o21b2obobobob2o15b$18bo5bo23bobobobo18b$18bobobobo23bo5bo18b$17b2obobob2o21b2o2bo2b2o17b$18bob3obo23bob3obo18b$18bo2bo2bo23bobobobo18b$17b2o5b2o21b2obobob2o17b$18bobobobo23bo5bo18b$18bobobobo23bo2bo2bo18b$17b2ob3ob2o21b2ob3ob2o17b$18bo2bo2bo23bobobobo18b$18bo5bo23bobobobo18b$17b2obobob2o21b2o5b2o17b$18bobobobo23bo2bo2bo18b$18bob3obo23bob3obo18b$17b2o2bo2b2o21b2obobob2o17b$18bo5bo23bobobobo18b$18bobobobo23bo5bo18b$15b2obobobob2o21b2o2bo2bob2o15b$12b2o2bobobobobo23bob3obob2o15b$12bo3bobob3obo2bo2bo2bo2bo2bo2bo2bo2bobo2b2o18b$13b3obo2bobo2b23ob2o4bob3o13b$8b2o5bo2bo29bo6bobo2bo12b$7bo2bo4bo8b5o2b3o2b3o2b3o2b3o2b2o2bobobo3bo9b$7b2o2bo2b2obob2o4bo4b2o3b2o3b2o3b2o3bo6bob5o9b$5b2o2b2o3b3o3b2o2b5o2b3o2b3o2b3o2bo3bo4bobo15b$4bobobo12bo25bo6bo4b3o11b$3bobo2b2ob3o9bob23o5bo3b2obobo10b$3bobobo2b4o7bo2bo5bo2bo2bo2bo2bo5b3obo4bo2b2obo9b$2b2obo2b3obo7bo4b3o17b2o16bo9b$5b2o13b5o2bo17b2ob5ob2o7bob2o6b$2b2obo14b2o2bo23bo5bo7b2ob2o6b$bobo2bo10b2o5bobo21bob2obo19b$bobob2o9b3o6b2o22bobob3o17b$2ob2o5bo6b2o2bo29bobobo17b$2bo6bobo4b2o2bobo28bo2bo3bo14b$2bob3o3bo5bobobo2bo26b2o3b4o14b$3b2o2bo8bob2obobo49b$6bobo8bo3b2o34b2o14b$3b3obobo2b2obo3b2o36b2o14b$3bo2bo2bo2bob5obo52b$6bob2obo7bo53b$5b2obo2b4ob3o54b$9b2o3bobo56b$11b3o59b$11bo!
lightweightemulator.rle|rle|Lightweight emulator|14|6|2b2obo2bob2o2b$2bo8bo2b$3b2o4b2o3b$3o2b4o2b3o$o2bo6bo2bo$b2o8b2o!
loadingdock.rle|rle|Loading dock|9|8|4bo4b$2b3o4b$bo3b2o2b$ob2o3bob$bo3b2obo$2b2o3bob$4b3o2b$4bo!
loaf.rle|rle|Loaf|4|4|b2ob$o2bo$bobo$2bo!
loaflipflop.rle|rle|Loaflipflop|34|34|16bo$15b3o3$15b3o2$15bobo$15bobo2$15b3o3$15b3o$16bo2$bo2bob2obo2bo15b2o$2o2bo4bo2b2o3b2o7bo4bo$bo2bob2obo2bo3bo2bo5bo6bo$16bobo5bo8bo$17bo6bo8bo$24bo8bo$25bo6bo$26bo4bo$28b2o$18b3o$17bo3bo$16bo5bo2$15bo7bo$15bo7bo2$16bo5bo$17bo3bo$18b3o!
loafsiamesebarge.rle|rle|Loaf siamese barge|5|5|2b2ob$bo2bo$obobo$bobob$2bo!
loafsiameseloaf.rle|rle|Loaf siamese loaf|5|5|2b2ob$bo2bo$obobo$o2bob$b2o!
loaftractorbeam.rle|rle|Loaf tractor beam|47|8|21bo2bo22b$5b4o11bo14b4o8b$5bo3bo10bo3bo10bo3bo7b$5bo8b2o4b4o11bo8b2ob$b2o3bo2bo3b4o11b2o6bo2bo3b4o$o2bo8b2ob2o10b2ob2o10b2ob2o$obo10b2o13b4o11b2o2b$bo27b2o!
longbarge.rle|rle|Long barge|5|5|bo3b$obo2b$bobob$2bobo$3bo!
longboat.rle|rle|Long boat|4|4|bo2b$obob$bobo$2b2o!
longcanadagoose.rle|rle|Long Canada goose|35|34|14b2o19b$13b2o3bo16b$15bob2o16b$11bo5b3o15b$10b2o5bo17b$10bobo6b2o14b$20b3o12b$12b3o5bo3bo10b$11b3o7bo2bo10b$5bo7bobo6b2ob2o8b$4b5o6b3o7b2o8b$4bo2b2o7bobo4bo2bo8b$6b2obo6bo2bo6bob2o5b$b2o16bobo2b3o8b$2o7bobo5b2o4bo11b$bobo6b2o7b2o2bo11b$b3o6b3o6b5o11b$b2o10b2o20b$3bobo9bo6bo12b$6b2o7bo6bo12b$5b3o5b2o2b2o16b$7bo6bob3o4b2o10b$8bo2bo3bo6b3o10b$8bo2b2o5bo2b3o8b2ob$9b2o2bo16b3obo$12bo12b2o2b2o4b$11b2o13bo8b$11b2obo15bo4b$26b2o3bo3b$25bobob2o4b$25bobo2bob2ob$24bo4b2o4b$24b2o9b$24b2o!
longcanoe.rle|rle|Long canoe|6|6|4b2o$5bo$4bob$3bo2b$obo3b$2o!
longcanoe_synth.rle|rle|Long canoe_synth|74|16|46bo27b$47bo26b$45b3o26b$obo25b2o38b2o4b$b2o25bobo37bobo3b$bo8bo20bo39bo2b$9b2o21bo19bo19bob$5b2o2bobo21bo17bo21bo$6b2o24b2o17b3o18b2o$5bo43bo24b$16bo30bobo24b$15b2o31b2o24b$15bobo56b$48b2o24b$47bobo24b$49bo!
longhook.rle|rle|Long hook|5|3|3b2o$o3bo$4o!
longhookwithtail.rle|rle|Long hook with tail|6|4|2o4b$bo2b2o$bobobo$2bo!
longhookwithtail_synth.rle|rle|Long hook with tail_synth|73|51|7bo65b$7bobo36bo26b$7b2o37bobo24b$46b2o25b2$19bo23bo29b$18bo25b2o27b$18b3o22b2o28b$40b2o31b$39bobo31b$41bo6bobo22b$27b2o20b2o16b2o4b$bo26bo2b2o16bo18bo2b2o$b2o25bobobo35bobobo$obo10bo15bo39bo3b$12bo31b3o26b$12b3o31bo26b$45bo27b$13bo40b3o16b$12b2o40bo18b$12bobo40bo17b16$59bo13b$51bo5b2o14b$52b2o4b2o13b$51b2o20b2$27b2o18b2o18b2o4b$28bo19bo19bo2b2o$7b2o19bobo17bobo17bobobo$8b2o19b2o18b2o18bo3b$7bo3b2o60b$11bobo38b2o19b$11bo41b2o18b$52bo3b2o15b$56bobo14b$56bo!
longintegral.rle|rle|Long integral|4|6|2b2o$bobo$bo2b$2bob$obob$2o!
longintegral_synth.rle|rle|Long integral_synth|70|73|23bobo44b$24b2o44b$24bo45b17$41bo24b2o2b$42bo23bobob$40b3o25bob$67bo2b$43bo23bobo$43b2o23b2o$42bobo5bo19b$49b2o19b$49bobo18b15$23b3o44b$25bo44b$24bo45b15$26b2o18b2o18b2o2b$4bo2bobo16bobo17bobo17bobob$2bobo2b2o19bo19bo19bob$3b2o3bo18bo19bo19bo2b$27b2o18b2o18bobo$8b2o32bo9bo15b2o$2o5b2o34b2o5b2o18b$b2o6bo32b2o7b2o17b$o69b$44bo25b$44b2o24b$43bobo5b3o16b$53bo16b$52bo!
longlongbarge.rle|rle|Long long barge|6|6|bo4b$obo3b$bobo2b$2bobob$3bobo$4bo!
longlongbarge_synth.rle|rle|Long long barge_synth|71|10|26bo19bo19bo4b$25bobo17bobo17bobo3b$5bobo18bobo17bobo17bobo2b$6b2o19bobo17bobo17bobob$6bo21bo19bo19bobo$53bo15bob$bo3b2o44b2o18b$b2o2bobo40b2o2b2o17b$obo2bo42bobo20b$48bo!
longlongboat.rle|rle|Long long boat|5|5|bo3b$obo2b$bobob$2bobo$3b2o!
longlongboat_synth.rle|rle|Long long boat_synth|71|13|7bo63b$7bobo61b$7b2o36b2o24b$26b2o14b3ob2o18b2o3b$7bo18bobo13b5o19bobo2b$2bo3b2o19bobo13b3o21bobob$obo3bobo19bobo37bobo$b2o26bo16bo22bob$45b3o23b$45bob2o22b$46b3o22b$46b3o22b$46b2o!
longlongcanoe.rle|rle|Long long canoe|7|7|5b2o$6bo$5bob$4bo2b$3bo3b$obo4b$2o!
longlonghookwithtail.rle|rle|Long long hook with tail|7|4|2o3b2o$bo2bobo$bobo3b$2bo!
longlongshillelagh.rle|rle|Long long shillelagh|7|4|5b2o$2o2bobo$o2bo3b$b2o!
longlongship.rle|rle|Long long ship|5|5|2o3b$obo2b$bobob$2bobo$3b2o!
longlongsnake.rle|rle|Long long snake|6|4|2o4b$obo3b$3bobo$4b2o!
longshillelagh.rle|rle|Long shillelagh|6|3|2o2b2o$o2bobo$b2o!
longshillelagh_synth.rle|rle|Long shillelagh_synth|83|93|24bobo56b$24b2o57b$12bo12bo57b$13b2o68b$12b2o42bo26b$54bobo26b$21bo33b2o26b$20bo62b$20b3o14b2o18b2o24b$37b2o2b2o14b2o2b2o18b2o$14bobo6b2o17bo19bo19bo$15b2o6bobo15bo19bo19bob$15bo7bo16bo19bo19bo2b$40bobo17bobo17bobo$41b2o18b2o18b2o11$2bobo78b$3b2o78b$3bo79b12$41b2o18b2o18b2o$42bo19bo19bo$41bo19bo19bob$40bo19bo19bo2b$17bobo20bobo17bobo17bobo$17b2o22b2o18b2o18b2o$18bo64b$41b2o18b2o20b$17b3o20bobo17bobo20b$17bo23bo19bo21b$18bo38b3o23b$2o57bo23b$b2o55bo24b$o82b3$36b3o44b$36bo46b$37bo45b13$59bo23b$59bobo21b$59b2o22b6$57bo9b3o13b$57b2o4bo3bo13b2o$56bobo5b2o2bo13bo$63b2o16bob$60bo19bo2b$60b2o18bobo$59bobo19b2o4$67b3o13b$67bo15b$60bo7bo14b$60b2o21b$59bobo!
longship.rle|rle|Long ship|4|4|2o2b$obob$bobo$2b2o!
longsnake.rle|rle|Long snake|5|3|2o3b$obobo$3b2o!
longsnake_synth.rle|rle|Long snake_synth|68|11|41bo26b$2bo36bobo26b$obo37b2o26b$b2o8bo11b2o24bo13b2o3b$11bobo9bobobo20bo14bobobo$11b2o13b2o20b3o15b2o$8b2o42b3o13b$2b2o3b2o43bo13b2o$bobo5bo31b2o10bo12b2o$3bo36bobo25b$42bo!
loop.rle|rle|Loop|5|4|b2o2b$o2bob$bobob$2ob2o!
loop_synth.rle|rle|Loop_synth|79|111|13bo42bo22b$14bo39bobo7bo14b$12b3o40b2o6bo10b2ob2o$63b3o9bobob$10b2o63bo2bo$9bobo24b3o17b3o2b2o13b2ob$11bo48b2o17b$62bo16b10$11b2o66b$10bobobo64b$12bobobo62b$14b2o63b$61bo17b$34b2ob2o15b2ob2obo13b2ob2o$18b2o15bobo17bobo2b3o12bobob$18bobo14bobo17bobo17bo2bo$18bo17bo19bo19b2ob$62bo16b$60b2o17b$57b2o2b2o16b$57bobo19b$57bo21b3$52bo26b$51bo27b$51b3o25b2$60bo18b$59bo19b$59b3o17b2$50b2o27b$51b2o9b3o9b2ob2o$50bo5bobo3bo12bobob$57b2o4bo11bo2bo$57bo18b2ob2$56b2o21b$57b2o20b$56bo22b12$58bo20b$56bobo20b$57b2o20b5$40bo38b$40b2o4bo32b$39bobo5bo31b$45b3o31b$74b2ob2o$26b2o28b2o6bo10bobob$5b2o18bo2bo15b3o8bo2bo4b2o10bo2bo$4bobo19b2o18bo9b2o5bobo10b2ob$6bo38bo33b$8b2o69b$8bobo68b$8bo70b12$44bo34b$44bobo32b$44b2o33b5$62bo16b$56bo4b2o16b$55bo5bobo15b$55b3o21b$74b2ob2o$25b2o11bo6b2o28bobob$3bo21bobo10b2o5bobo8b3o16bo2bo$bobo3bo18b2o9bobo6b2o8bo19b2ob$2b2o2b2o49bo21b$6bobo70b$bo77b$2o77b$obo!
lwss.rle|rle|Lightweight spaceship|5|4|bo2bo$o4b$o3bo$4o!
lwsstagalong.rle|rle|LWSS tagalong|25|19|21bo3b$18b4o3b$13bo2bob2o5b$13bo11b$4o8bo3bob2o5b$o3bo5b2ob2obobob5o$o9b2obobobo2b5o$bo2bo2b2o2bo3b3o2bob2ob$6bo2bob2o12b$6bo4b2o12b$6bo2bob2o12b$bo2bo2b2o2bo3b3o2bob2ob$o9b2obobobo2b5o$o3bo5b2ob2obobob5o$4o8bo3bob2o5b$13bo11b$13bo2bob2o5b$18b4o3b$21bo!
mango.rle|rle|Mango|5|4|b2o2b$o2bob$bo2bo$2b2o!
mathematician.rle|rle|Mathematician|9|11|4bo4b$3bobo3b$3bobo3b$2b2ob2o2b$o7bo$3o3b3o2$9o$o7bo$3b4o2b$3bo2b2o!
max.rle|rle|Max|27|27|18bo8b$17b3o7b$12b3o4b2o6b$11bo2b3o2bob2o4b$10bo3bobo2bobo5b$10bo4bobobobob2o2b$12bo4bobo3b2o2b$4o5bobo4bo3bob3o2b$o3b2obob3ob2o9b2ob$o5b2o5bo13b$bo2b2obo2bo2bob2o10b$7bobobobobobo5b4o$bo2b2obo2bo2bo2b2obob2o3bo$o5b2o3bobobo3b2o5bo$o3b2obob2o2bo2bo2bob2o2bob$4o5bobobobobobo7b$10b2obo2bo2bob2o2bob$13bo5b2o5bo$b2o9b2ob3obob2o3bo$2b3obo3bo4bobo5b4o$2b2o3bobo4bo12b$2b2obobobobo4bo10b$5bobo2bobo3bo10b$4b2obo2b3o2bo11b$6b2o4b3o12b$7b3o17b$8bo!
mazing.rle|rle|Mazing|7|7|3b2o2b$bobo3b$o5bo$bo3b2o2$3bobob$4bo!
mazing_synth.rle|rle|Mazing_synth|70|22|6bo63b$7bo34bo27b$5b3o35bo26b$41b3o26b2$25bo39bo4b$24bobo37bobo3b$46bo23b$23b2o3bo17bobo14b2o3bob$23bo5bo5bo10b2o15bo5bo$26bobo4bobo8bo21bobob$6bo18b2o7b2o7b2o6b2o7b2o3b2o3b$6b2o9b2o24bobo5bobo4bobo9b$5bobo9bobo31bo5bo5bo6b$17bo40bo3b2o6b$10bo59b$9b2o49bobo7b$bo7bobo49bo8b$b2o67b$obo40b3o24b$43bo26b$44bo!
mickeymouse.rle|rle|Mickey Mouse|10|7|b2o4b2ob$o2bo2bo2bo$o2b4o2bo$b2o4b2ob$3b4o3b$3bo2bo3b$4b2o!
middleweightemulator.rle|rle|Middleweight emulator|15|7|7bo7b$2b2obo3bob2o2b$2bo9bo2b$3b2o5b2o3b$3o2b5o2b3o$o2bo7bo2bo$b2o9b2o!
middleweightvolcano.rle|rle|Middleweight volcano|13|11|4b5o4b$3bo5bo3b$b3o5b3ob$o11bo$ob3obob4ob$bo3b3o5b$3bo5b2obo$2b2obobobob2o$3bobo2bo4b$3bo2b2o5b$2b2o!
